title,price,status,brand,shortDescription,processorBrand,processorModel,displaySize,ram,ramType,storageCapacity
"Asus VivoBook 14 X415EA Core i3 11th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: EK615W-X415EA', 'Model: VivoBook 14 X415EA', 'Processor: Intel Core i3-1115G4 (6MB Cache, 3.0 GHz up to 4.10 GHz)', 'RAM: 4GB DDR4, Storage: 256GB PCIEG3 SSD', 'Display: 14.0"" FHD (1920X1080)', 'Features: Chiclet Keyboard']",Intel,Core i3-1115G4,14.0 Inch,4GB,DDR4,256GB
"HP 15s-fq5486TU Core i3 12th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 681P8PA', 'Model: 15s-fq5486TU', 'Processor: Intel Core i3-1215U (10M Cache, up to 4.40 GHz)', 'RAM: 4GB RAM, Storage: 256GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Spill-resistant Keyboard. Type-C']",Intel,Core i3-1215U,15.6 Inch,1 x 4GB Removable,DDR4,256 GB
"Dell Latitude 3520 Core i3 11th Gen 15.6"" HD Laptop",To be announced,Out Of Stock,Dell,"['Model: Latitude 3520', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4, Storage: 512GB', 'Display: 15.6"" HD (1366 x 768)', 'Features: Type-C, M.2']",Intel,Core i3-1115G4,15.6 Inch,8GB,DDR4,512GB
"ASUS VivoBook 15 X515EA Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: BQ2219W', 'Model: VivoBook 15 X515EA', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 4GB DDR4 RAM (Onboard), Storage: 512GB SSD', 'Display: 15.6"" FHD (1920X1080)', 'Features: Illuminated Keyboard, Type-C']",Intel,Core i3-1115G4,15.6-inch,4GB (Onboard),DDR4,512GB
"Lenovo IdeaPad Slim 3i 11th Gen Core i3 8GB RAM 14"" FHD Laptop with Windows 11",To be announced,Out Of Stock,Lenovo,"['MPN: 82H7013EIN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i3-1115G4 (6MB cache, 3.0 GHz upto 4.1 GHz)', 'RAM: 8GB 3200Mhz, Storage: 256GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Backlight keyboard, Stereo speakers']",Intel,Core i3-1115G4,14 Inch,4GB+4GB = 8GB (1x 4GB Onboard),DDR4,256GB
"HP 250 G8 Core i3 11th Gen 8GB RAM 1TB HDD 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 5C123PA', 'Model: 250 G8', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 3200 MHz, Storage: 1TB HDD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Stereo speakers, Type-C']",Intel,Core i3-1115G4,15.6 Inch,8GB,DDR4,1TB
"Lenovo IdeaPad Slim 3i 15ITL6 Core i3 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82H803TQIN', 'Model: IdeaPad Slim 3i 15ITL6', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Type-C, Stereo Speakers']",Intel,Core i3-1115G4,"15.6""",8GB Soldered DDR4-3200,DDR4,512GB
"Acer Aspire 3 A315-59 Core i3 12th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Acer,"['MPN: NX.K6TSI.001', 'Model: Aspire 3 A315-59', 'Processor: Intel Core i3-1215U (10M Cache, 3.30 GHz, up to 4.40 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920x1080) TFT LCD', 'Features: Stereo Speaker, Type-C']",Intel,Core i3-1215U,15.6 Inch,8GB,DDR4,512GB
"Dell Inspiron 15 3525 Ryzen 3 5425U 15.6"" FHD Laptop",To be announced,Out Of Stock,Dell,"['MPN: WARMLKN315AMD2301260SPP', 'Model: Inspiron 15 3525', 'Processor: AMD Ryzen 3 5425U (2.70 GHz Up to 4.10 GHz)', 'RAM: 8GB RAM, Storage: 256GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Stereo speakers, Type-C']",AMD,Ryzen 3 5425U,15.6 inch,8GB,DDR4,256GB
"HP 15s-eq2171AU Ryzen 3 5300U 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 681P6PA', 'Model: 15s-eq2171AU', 'Processor: AMD Ryzen 3 5300U (4MB L3 Cache, 2.6GHz up to 3.8GHz)', 'RAM: 8GB 3200 MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Dual speakers, Type-C']",AMD,Ryzen 3 5300U,15.6 Inch,8GB (2 x 4GB),DDR4,512 GB
"ASUS VivoBook 15 X515EA Core i3 11th Gen 8GB RAM 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: BQ2224W-X515EA', 'Model: VivoBook 15 X515EA', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920X1080) LED', 'Features: Type-C']",Intel,Core i3-1115G4,15.6-inch,8GB (4GB Onboard),DDR4,512GB
"ASUS VivoBook 15 X515EA Core i3 11th Gen 8GB RAM 512GB SSD 15.6"" FHD Laptop With Fingerprint",To be announced,Out Of Stock,Asus,"['MPN: BQ2225W', 'Model: VivoBook 15 X515EA', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920X1080) LED', 'Features: Fingerprint, Type-C']",Intel,Core i3-1115G4,15.6-inch,8GB (4GB Onboard),DDR4,512GB
"HP 15s-fq5487TU Core i3 12th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 6F960PA', 'Model: 15s-fq5487TU', 'Processor: Intel Core i3-1215U (10M Cache, up to 4.40 GHz)', 'RAM: 8GB RAM, Storage: 256GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Spill-resistant Keyboard. Type-C']",Intel,Core i3-1215U,15.6 Inch,8GB,DDR4,256 GB
"HP 250 G8 Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 4T085PA', 'Model: 250 G8', 'Processor: Intel Core i3-1115G4 (6MB Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080) IPS', 'Features: Full-Size island-style keyboard, Type-C']",Intel,Core i3-1115G4,15.6 Inch,8GB,DDR4,512GB
"HP 15s-du3811TU Core i3 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 6G6F8PA', 'Model: 15s-du3811TU', 'Processor: Intel Core i3-1125G4 (8M Cache, 2.00 GHz up to 3.70 GHz)', 'RAM: 8GB DDR4 2666 MHz, Storage: 1TB HDD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Type-C, natural silver keyboard']",Intel,Core i3-1125G4,15.6 Inch,8GB (2 x 4GB),DDR4,1TB
"Realme Book Core i3 11th Gen 256GB SSD 14"" 2k UHD Laptop",To be announced,Out Of Stock,Realme,"['Model: Realme Book', 'Processor: Intel Core i3-1115G4 (6MB Cache, 3.0 GHz up to 4.10 GHz)', 'RAM: 8GB 3733MHz, Storage: 256GB SSD', 'Display: 14"" 2K Full Vision', 'Features: Backlit Keyboard, Fingerprint, Type-C']",Intel,Core i3-1115G4,14 Inch,8GB,LPDDR4x,256GB
"HP 250 G8 Core i3 11th Gen 8GB RAM 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 4T085PA', 'Model: 250 G8', 'Processor: Intel Core i3-1115G4 (6MB Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD + 1TB HDD', 'Display: 15.6"" FHD (1920 x 1080) IPS', 'Features: Full-size island-style keyboard, Type-C']",Intel,Core i3-1115G4,15.6 Inch,8GB,DDR4,512GB SSD & 1TB HDD
"Lenovo IdeaPad Slim 3i Core i3 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82H802MXIN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB RAM, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Backlight keyboard, Type-C']",Intel,Core i3,"15.6""",8GB,DDR4,512GB
"HP ProBook 450 G8 Core i3 11th Gen 15.6"" HD Laptop",To be announced,Out Of Stock,HP,"['MPN: 1A890AV', 'Model: ProBook 450 G8', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 3200 MHz, Storage: 256GB SSD', 'Display: 15.6"" HD (1366x768)', 'Features: Slim Bezel, HD Webcam, Type-C']",Intel,Core i3-1115G4,15.6 Inch,8GB,DDR4,256GB
"HP 15s-fq2644TU Core i3 11th Gen 15.6"" HD Laptop",To be announced,Out Of Stock,HP,"['MPN: 577Z7PA', 'Model: 15s-fq2644TU', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4, Storage: 512GB NVMe M.2 SSD', 'Display: 15.6"" HD (1366 x 768)', 'Features: Dual speakers, Type-C']",Intel,Core i3-1115G4,15.6 Inch,8 GB (2 x 4 GB),DDR4,512 GB
"Xiaomi RedmiBook 15 Pro Core i5 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,XIAOMI,"['Model: RedmiBook 15 Pro', 'Processor: Intel Core i5-11300H (8M Cache, Up to 4.40 GHz, with IPU)', 'RAM: 8GB DDR4 RAM, Storage: 512GB NVMe SSD', 'Display: 15.6"" FHD (1920x1080) Backlit Display', 'Features: Scissor Mechanism 1.5mm key travel, In-built microphone']",Intel,Core i5-11300H,15.6 Inch,8GB,DDR4,512GB
"Asus VivoBook 14 X1400EA Core i3 11th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: EB1582W-X1400EA', 'Model: VivoBook 14 X1400EA', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 , Storage: 512GB', 'Display: 14"" FHD (1920X1080)', 'Features: Backlit Keyboard, Type-C']",Intel,Core i3-1115G4,14-inch,8GB,DDR4,512GB SSD
"ASUS VivoBook 15 X515JA Core i5 10th Gen 8GB RAM 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: BQ3553W-X515JA', 'Model: VivoBook 15 X515JA', 'Processor: Intel Core i5-1035G1 (6M Cache, 1.00 GHz up to 3.60 GHz)', 'RAM: 8GB DDR4, Storage: 1TB HDD', 'Display: 15.6"" FHD LED', 'Features: SonicMaster, Type-C']",Intel,Core i5-1035G1,15.6-inch,8GB (Onboard),DDR4,1TB
"Dell Latitude 14 3420 Core i3 11th Gen 14"" HD Laptop",To be announced,Out Of Stock,Dell,"['Model: Latitude 14 3420', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 4 GB 3200MHz, Storage: 256GB SSD', 'Display: 14"" HD (1366 x 768)', 'Features: Backlit Keyboard, Type-C']",Intel,Core i3-1115G4,14 Inch,4 GB,DDR4,256GB
"Lenovo ThinkPad E14 Core i3 11th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 20TBS2W000', 'Model: ThinkPad E14', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 4GB DDR4, Storage: 512GB SSD', 'Display: 14"" FHD (1920x1080)', 'Features: Fingerprint, Kensington Security Slot']",Intel,Core i3-1115G4,14 Inch,4 GB,DDR4,256GB
"Lenovo V14 Core i5 11th Gen 14"" FHD Laptop With 256GB SSD",To be announced,Out Of Stock,Lenovo,"['MPN: 82KA013KIN', 'Model: V14', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4, Storage: 1TB SATA HDD + 256GB SSD', 'Display: 14"" FHD TN (1920 x 1080) 250 nits', 'Feature: Type-C, HDMI']",Intel,Core i5-1135G7,14 Inch,8GB,DDR4,1TB + 256GB SSD
"Lenovo V14 Core i5 11th Gen 1TB SATA 14"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82KA013KIN', 'Model: V14', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4, Storage: 1TB SATA', 'Display: 14"" FHD TN (1920 x 1080) 250 nits', 'Feature: Type-C, HDMI']",Intel,Core i5-1135G7,14 Inch,8GB,DDR4,1TB
"HP 14s-dq5345TU Core i3 12th Gen 14"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 681P0PA', 'Model: 14s-dq5345TU', 'Processor: Intel Core i3-1215U (10M Cache, up to 4.40 GHz)', 'RAM: 8GB RAM, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Spill-resistant Keyboard, Type-C']",Intel,Core i3-1215U,14 Inch,1 X 8GB Removable,DDR4,512GB
"Lenovo IdeaPad Slim 3i Core i3 12th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82RK00LEIN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i3-1215U (10M Cache, up to 4.40 GHz)', 'RAM: 8GB RAM, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Backlight keyboard, Type-C']",Intel,Core i3-1215U,"15.6""",8GB,DDR4,512GB
"Asus ExpertBook B1 B1500CEAE Core i3 11th Gen 8GB RAM 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: BQ3274/BQ3274N', 'Model: ExpertBook B1 B1500CEAE', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 , Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080) LED', 'Features: Built-in speaker, Type-C']",Intel,Core i3-1115G4,15.6-inch,8GB,DDR4,512GB SSD
"Acer Aspire 3 A315-58 Core i5 11th Gen 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,Acer,"['MPN: UN.ADDSI.079', 'Model: Aspire 3 A315-58', 'Processor: Intel Core i5-1135G7 (8MB Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4 3200Mhz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080) LED', 'Features: HD Camera, ComfyView Display']",Intel,Core i5-1135G7,15.6 Inch,4+4GB,DDR4,512GB
"Lenovo K14 Core i3 11th Gen 14"" FHD Business Series Laptop",To be announced,Out Of Stock,Lenovo,"['Model: K14', 'Processor: Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 14"" FHD (1920x1080)', 'Features: Fingerprint, Type-C']",Intel,Core i3-1115G4,14 Inch,8GB,DDR4,512GB
"HP 14s-fq2123AU Ryzen 5 5625U 14"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 681P3PA', 'Model: 14s-fq2123AU', 'Processor: AMD Ryzen 5 5625U (16MB L3 Cache, 2.3GHz, up to 4.3GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080) IPS', 'Features: HD webcam, Type-C']",AMD,Ryzen 5 5625U,14 inch,8GB,DDR4,512 GB
"HP 15s-eq2690AU Ryzen 5 5500U 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 577Z4PA', 'Model: 15s-eq2690AU', 'Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores)', 'RAM: 8GB DDR4 (2 x 4GB), Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Dual speakers, Type-C']",AMD,Ryzen 5 5500U,"15.6""",8 GB SDRAM (2 x 4 GB),DDR4,512 GB
"HP 15s-eq3234AU Ryzen 5 5625U 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 681P5PA', 'Model: 15s-eq3234AU', 'Processor: AMD Ryzen 5 5625U (16MB L3 Cache, 2.3GHz, up to 4.3GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15"" FHD (1920 x 1080)', 'Features: Backlit Keyboard, Type-C']",AMD,Ryzen 5 5625U,"15.6"" diagonal.",8 GB (4GBx2),DDR4,512 GB
"Xiaomi RedmiBook Pro 14 Ryzen 5 5500U 14"" Laptop",To be announced,Out Of Stock,XIAOMI,"['Model: RedmiBook Pro 14', 'Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores)', 'RAM: 16 GB DDR4, Storage: 512 GB SSD', 'Display: 14"" (2560 x 1600) FHD+', 'Features: Backlit Keyboard, Type-C']",AMD,Ryzen 5 5500U,14 Inch,16 GB,DDR4,512 GB
"ASUS VivoBook 14 X1402ZA Core i3 12th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: EB159W-X1402ZA', 'Model: VivoBook 14 X1402ZA', 'Processor: Intel Core i3-1220P (12M Cache, up to 4.40 GHz)', 'RAM: 4GB DDR4, Storage: 512GB SSD', 'Display: 14.0-inch FHD (1920 x 1080)', 'Features: Backlit Keyboard, Finger Print, Type-C']",Intel,Core i3 1220P,14-Inch,4GB,DDR4,512GB
"HP ProBook 445 G8 Ryzen 3 5400U 14"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 46W06AV', 'Model: ProBook 445 G8', 'Processor: AMD Ryzen 3 5400U (8MB L3 Cache, 2.6GHz up to 4.0GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Fingerprint, Type-C']",AMD,Ryzen 3 5400U,14 Inch,8GB,DDR4,512GB
"Lenovo IdeaPad 3 Ryzen 5 5500U 15.6"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82KU01C1IN', 'Model: IdeaPad 3', 'Processor: AMD Ryzen 5 5500U (8M Cache, 2.1GHz up to 4.0GHz, 6 cores)', 'RAM: 8GB 3200MHZ Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080) IPS', 'Features: Backlit keyboard, Type-C']",AMD,Ryzen 5 5500U,"15.6""",4GB x 4GB = 8GB (1 x 4GB Onboard),DDR4,512GB
"Lenovo IdeaPad Slim 3i 14IRU8 Core i3 13th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82X60022LK', 'Model: IdeaPad Slim 3i 14IRU8', 'Processor: Intel Core i3-1305U (10M Cache, 3.3 GHz up to 4.5 GHz)', 'RAM: 8GB DDR5, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Type-C, Stereo Speakers']",Intel,Core i3-1305U,"14""",8GB soldered,DDR5,512GB
"ASUS ExpertBook P1 P1412CEA Core i5 11th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: EB0685', 'Model: ExpertBook P1 P1412CEA', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 4GB 3200MHz, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Type-C, Built-in microphone']",Intel,Core i5-1135G7,14 inch,4GB (4GBx1),DDR4,512GB
"HP 15s-fq4786TU Core i5 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 838Y2PA', 'Model: 15s-fq4786TU', 'Processor: Intel Core i5-1155G7 (8M Cache, 2.50 GHz up to 4.50 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: HD Camera with Dual Mic, Type-C']",Intel,Core i5-1155G7,15.6 Inch,8GB,DDR4,512 GB
"Dell Inspiron 15 3525 Ryzen 5 5625U 15.6"" FHD Laptop",To be announced,Out Of Stock,Dell,"['MPN: WARMLKN315AMD2301229SPP', 'Model: Inspiron 15 3525', 'Processor: AMD Ryzen 5 5625U (16MB L3 Cache, 2.3GHz, up to 4.3GHz)', 'RAM: 8GB RAM, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Stereo speakers, Type-C']",AMD,Ryzen 5 5625U,15.6 inch,8GB,DDR4,512GB
"ASUS VivoBook 15 X1502ZA Core i3 12th Gen 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: X1502ZA-BQ1221W', 'Model: VivoBook 15 X1502ZA', 'Processor: Intel Core i3-1220P (12M Cache, up to 4.40 GHz)', 'RAM: 8GB DDR4 , Storage: 512GB SSD', 'Display: 15.6"" FHD (1920X1080)', 'Features: Backlit Keyboard, Type-C']",Intel,Core i3 1220P,15.6-Inch,8GB (on Board),DDR4,512GB
"ASUS VivoBook 14 X1402ZA Core i3 12th Gen 8GB RAM 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: X1402ZA-EB624W', 'Model: VivoBook 14 X1402ZA', 'Processor: Intel Core i3-1220P (12M Cache, up to 4.40 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 14.0-inch FHD (1920 x 1080)', 'Features: Backlit Keyboard, Finger Print, Type-C']",Intel,Core i3 1220P,14-Inch,8GB (Onboard),DDR4,512GB
"ASUS VivoBook X1402ZA-EB636W Core i3 12th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: 90NB0WP2-M00SR0', 'Model: VivoBook X1402ZA-EB636W', 'Processor: Intel Core i3-1220P (12M Cache, up to 4.40 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 14.0-inch FHD (1920 x 1080)', 'Features: Backlit Keyboard, Finger Print, Type-C']",Intel,Intel Core i3-1220P,14-Inch,8GB,DDR4,512GB
"Dell Inspiron 15 3511 Core i5 11th Gen 512GB SSD 15.6"" FHD Laptop",To be announced,Out Of Stock,Dell,"['Model: Inspiron 15 3511', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6-inch FHD (1920 x 1080)', 'Features: Stereo speakers, 720p at 30 fps HD camera']",Intel,Core i5-1135G7,15.6 inch,8GB,DDR4,512GB
"ASUS ExpertBook P1 P1412CEA Core i5 11th 8GB RAM Gen 14"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: EK0822', 'Model: ExpertBook P1 P1412CEA', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB 3200MHz, Storage: 512GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: Type-C']",Intel,Core i5-1135G7,14 inch,8GB (8GBx1),DDR4,512GB
"MSI Modern 15 B7M Ryzen 5 7530U 15.6"" FHD Laptop",To be announced,Out Of Stock,MSI,"['MPN: 9S7-15HK12-271-STL', 'Model: Modern 15 B7M', 'Processor: AMD Ryzen 5 7530U (2.0GHz up to 4.5GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080) IPS', 'Features: Backlit Keyboard, Type-C, Wi-Fi 6E']",AMD,Ryzen 5 7530U,15.6 Inch,8GB (On-Board),DDR4,512GB
"Realme Book Core i5 11th Gen 14"" 2k UHD Laptop",To be announced,Out Of Stock,Realme,"['Model: Realme Book', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB 4266MHz LPDDR4x, Storage: 512GB SSD', 'Display: 14"" 2K (2160 × 1440) IPS Full Vision', 'Features: Fingerprint, Backlit Keyboard, Type-C']",Intel,Core i5-1135G7,14 Inch,8GB,LPDDR4x,512GB
"Dell Latitude 14 3420 Core i3 11th Gen 14"" FHD Laptop",To be announced,Out Of Stock,Dell,"['Model: Latitude 14 3420', 'Processor: Intel Core i3-1125G4 (8M Cache, 2.00 GHz up to 3.70 GHz)', 'RAM: 8GB DDR4, Storage: 256GB SSD', 'Display: 14"" FHD (1920 x 1080)', 'Features: HD 720P Webcam, Type-C']",Intel,Core i3-1125G4,14 inch,8GB,DDR4,256GB
"Realme Book Prime Core i5 11th Gen 14"" 2K UHD Laptop",To be announced,Out Of Stock,Realme,"['Model: Realme Book Prime', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB 4266MHz LPDDR4x, Storage: 512GB SSD', 'Display: 14"" 2K (2160 × 1440) IPS Full Vision', 'Features: Backlit Keyboard, Fingerprint, Type-C']",Intel,Core i5-1135G7,14 Inch,8GB,LPDDR4x,512GB
"Lenovo IdeaPad Slim 3i Core i5 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82H802M7IN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB RAM, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Backlight keyboard, Type-C']",Intel,Core i5-1135G7,"15.6""",8GB,DDR4,512GB
"MSI Modern 15 B11M Core i5 11th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,MSI,"['Model: Modern 15 B11M', 'Processor: Intel Core i5-1135G7 (8MB Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920 x 1080)', 'Features: Backlit Keyboard, Type-C']",Intel,Core i5-1135G7,"15.6""",8GB (Onboard),DDR4,512GB
"Lenovo IdeaPad Slim 3i 11th Gen Core i5 15.6"" FHD IPS Display Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82H801WKIN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920x1080) IPS', 'Features: Backlit Keyboard, Fingerprint']",Intel,Core i5-1135G7,15.6 Inch,8GB (Onboard),DDR4,512GB
"Lenovo IdeaPad Slim 3i 11th Gen Core i5 15.6"" FHD Laptop with 3 Years Warranty",To be announced,Out Of Stock,Lenovo,"['MPN: 82H801WKIN', 'Model: IdeaPad Slim 3i', 'Processor: Intel Core i5-1135G7 (8M Cache, 2.40 GHz up to 4.20 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Display: 15.6"" FHD (1920x1080) IPS', 'Features: Backlit Keyboard, Dolby Audio, Fingerprint']",Intel,Core i5-1135G7,15.6 Inch,8GB (Onboard),DDR4,512GB
